County,Sex,Age,Age_num,County_code,County_name,Year,Population
F-15 Møre og Romsdal,F,77 years,77,F-15,Møre og Romsdal,2024,1299
F-15 Møre og Romsdal,F,78 years,78,F-15,Møre og Romsdal,2024,1172
F-15 Møre og Romsdal,F,79 years,79,F-15,Møre og Romsdal,2024,1117
F-15 Møre og Romsdal,F,80 years,80,F-15,Møre og Romsdal,2024,989
F-15 Møre og Romsdal,F,81 years,81,F-15,Møre og Romsdal,2024,847
F-15 Møre og Romsdal,F,82 years,82,F-15,Møre og Romsdal,2024,777
F-15 Møre og Romsdal,F,83 years,83,F-15,Møre og Romsdal,2024,691
F-15 Møre og Romsdal,F,84 years,84,F-15,Møre og Romsdal,2024,698
F-15 Møre og Romsdal,F,85 years,85,F-15,Møre og Romsdal,2024,586
F-15 Møre og Romsdal,F,86 years,86,F-15,Møre og Romsdal,2024,528
F-15 Møre og Romsdal,F,87 years,87,F-15,Møre og Romsdal,2024,477
F-15 Møre og Romsdal,F,88 years,88,F-15,Møre og Romsdal,2024,433
F-15 Møre og Romsdal,F,89 years,89,F-15,Møre og Romsdal,2024,407
F-15 Møre og Romsdal,F,90 years,90,F-15,Møre og Romsdal,2024,388
F-15 Møre og Romsdal,F,91 years,91,F-15,Møre og Romsdal,2024,305
F-15 Møre og Romsdal,F,92 years,92,F-15,Møre og Romsdal,2024,249
F-15 Møre og Romsdal,F,93 years,93,F-15,Møre og Romsdal,2024,257
F-15 Møre og Romsdal,F,94 years,94,F-15,Møre og Romsdal,2024,180
F-15 Møre og Romsdal,F,95 years,95,F-15,Møre og Romsdal,2024,165
F-15 Møre og Romsdal,F,96 years,96,F-15,Møre og Romsdal,2024,128
F-15 Møre og Romsdal,F,97 years,97,F-15,Møre og Romsdal,2024,90
F-15 Møre og Romsdal,F,98 years,98,F-15,Møre og Romsdal,2024,58
F-15 Møre og Romsdal,F,99 years,99,F-15,Møre og Romsdal,2024,59
F-15 Møre og Romsdal,F,100 years,100,F-15,Møre og Romsdal,2024,18
F-15 Møre og Romsdal,F,101 years,101,F-15,Møre og Romsdal,2024,16
F-15 Møre og Romsdal,F,102 years,102,F-15,Møre og Romsdal,2024,16
F-15 Møre og Romsdal,F,103 years,103,F-15,Møre og Romsdal,2024,7
F-15 Møre og Romsdal,F,104 years,104,F-15,Møre og Romsdal,2024,2
F-15 Møre og Romsdal,F,105 years or older,105,F-15,Møre og Romsdal,2024,2
F-15 Møre og Romsdal,M,0 years,0,F-15,Møre og Romsdal,2024,1161
F-15 Møre og Romsdal,M,1 year,1,F-15,Møre og Romsdal,2024,1247
F-15 Møre og Romsdal,M,2 years,2,F-15,Møre og Romsdal,2024,1464
F-15 Møre og Romsdal,M,3 years,3,F-15,Møre og Romsdal,2024,1363
F-15 Møre og Romsdal,M,4 years,4,F-15,Møre og Romsdal,2024,1392
F-15 Møre og Romsdal,M,5 years,5,F-15,Møre og Romsdal,2024,1482
F-15 Møre og Romsdal,M,6 years,6,F-15,Møre og Romsdal,2024,1508
F-15 Møre og Romsdal,M,7 years,7,F-15,Møre og Romsdal,2024,1558
F-15 Møre og Romsdal,M,8 years,8,F-15,Møre og Romsdal,2024,1536
F-15 Møre og Romsdal,M,9 years,9,F-15,Møre og Romsdal,2024,1572
F-15 Møre og Romsdal,M,10 years,10,F-15,Møre og Romsdal,2024,1626
F-15 Møre og Romsdal,M,11 years,11,F-15,Møre og Romsdal,2024,1633
F-15 Møre og Romsdal,M,12 years,12,F-15,Møre og Romsdal,2024,1707
F-15 Møre og Romsdal,M,13 years,13,F-15,Møre og Romsdal,2024,1650
F-15 Møre og Romsdal,M,14 years,14,F-15,Møre og Romsdal,2024,1814
F-15 Møre og Romsdal,M,15 years,15,F-15,Møre og Romsdal,2024,1746
F-15 Møre og Romsdal,M,16 years,16,F-15,Møre og Romsdal,2024,1740
F-15 Møre og Romsdal,M,17 years,17,F-15,Møre og Romsdal,2024,1717
F-15 Møre og Romsdal,M,18 years,18,F-15,Møre og Romsdal,2024,1709
F-15 Møre og Romsdal,M,19 years,19,F-15,Møre og Romsdal,2024,1768
F-15 Møre og Romsdal,M,20 years,20,F-15,Møre og Romsdal,2024,1756
F-15 Møre og Romsdal,M,21 years,21,F-15,Møre og Romsdal,2024,1632
F-15 Møre og Romsdal,M,22 years,22,F-15,Møre og Romsdal,2024,1667
F-15 Møre og Romsdal,M,23 years,23,F-15,Møre og Romsdal,2024,1739
F-15 Møre og Romsdal,M,24 years,24,F-15,Møre og Romsdal,2024,1698
F-15 Møre og Romsdal,M,25 years,25,F-15,Møre og Romsdal,2024,1582
F-15 Møre og Romsdal,M,26 years,26,F-15,Møre og Romsdal,2024,1595
F-15 Møre og Romsdal,M,27 years,27,F-15,Møre og Romsdal,2024,1673
F-15 Møre og Romsdal,M,28 years,28,F-15,Møre og Romsdal,2024,1691
F-15 Møre og Romsdal,M,29 years,29,F-15,Møre og Romsdal,2024,1639
F-15 Møre og Romsdal,M,30 years,30,F-15,Møre og Romsdal,2024,1692
F-15 Møre og Romsdal,M,31 years,31,F-15,Møre og Romsdal,2024,1628
F-15 Møre og Romsdal,M,32 years,32,F-15,Møre og Romsdal,2024,1772
F-15 Møre og Romsdal,M,33 years,33,F-15,Møre og Romsdal,2024,1758
F-15 Møre og Romsdal,M,34 years,34,F-15,Møre og Romsdal,2024,1755
F-15 Møre og Romsdal,M,35 years,35,F-15,Møre og Romsdal,2024,1827
F-15 Møre og Romsdal,M,36 years,36,F-15,Møre og Romsdal,2024,1726
F-15 Møre og Romsdal,M,37 years,37,F-15,Møre og Romsdal,2024,1813
F-15 Møre og Romsdal,M,38 years,38,F-15,Møre og Romsdal,2024,1749
F-15 Møre og Romsdal,M,39 years,39,F-15,Møre og Romsdal,2024,1824
F-15 Møre og Romsdal,M,40 years,40,F-15,Møre og Romsdal,2024,1840
F-15 Møre og Romsdal,M,41 years,41,F-15,Møre og Romsdal,2024,1762
F-15 Møre og Romsdal,M,42 years,42,F-15,Møre og Romsdal,2024,1712
F-15 Møre og Romsdal,M,43 years,43,F-15,Møre og Romsdal,2024,1747
F-15 Møre og Romsdal,M,44 years,44,F-15,Møre og Romsdal,2024,1760
F-15 Møre og Romsdal,M,45 years,45,F-15,Møre og Romsdal,2024,1654
F-15 Møre og Romsdal,M,46 years,46,F-15,Møre og Romsdal,2024,1604
F-15 Møre og Romsdal,M,47 years,47,F-15,Møre og Romsdal,2024,1705
F-15 Møre og Romsdal,M,48 years,48,F-15,Møre og Romsdal,2024,1647
F-15 Møre og Romsdal,M,49 years,49,F-15,Møre og Romsdal,2024,1765
F-15 Møre og Romsdal,M,50 years,50,F-15,Møre og Romsdal,2024,1870
F-15 Møre og Romsdal,M,51 years,51,F-15,Møre og Romsdal,2024,1928
F-15 Møre og Romsdal,M,52 years,52,F-15,Møre og Romsdal,2024,1882
F-15 Møre og Romsdal,M,53 years,53,F-15,Møre og Romsdal,2024,1919
F-15 Møre og Romsdal,M,54 years,54,F-15,Møre og Romsdal,2024,1942
F-15 Møre og Romsdal,M,55 years,55,F-15,Møre og Romsdal,2024,1916
F-15 Møre og Romsdal,M,56 years,56,F-15,Møre og Romsdal,2024,1942
F-15 Møre og Romsdal,M,57 years,57,F-15,Møre og Romsdal,2024,1801
F-15 Møre og Romsdal,M,58 years,58,F-15,Møre og Romsdal,2024,1790
F-15 Møre og Romsdal,M,59 years,59,F-15,Møre og Romsdal,2024,1720
F-15 Møre og Romsdal,M,60 years,60,F-15,Møre og Romsdal,2024,1719
F-15 Møre og Romsdal,M,61 years,61,F-15,Møre og Romsdal,2024,1703
F-15 Møre og Romsdal,M,62 years,62,F-15,Møre og Romsdal,2024,1646
F-15 Møre og Romsdal,M,63 years,63,F-15,Møre og Romsdal,2024,1595
F-15 Møre og Romsdal,M,64 years,64,F-15,Møre og Romsdal,2024,1669
F-15 Møre og Romsdal,M,65 years,65,F-15,Møre og Romsdal,2024,1678
F-15 Møre og Romsdal,M,66 years,66,F-15,Møre og Romsdal,2024,1619
F-15 Møre og Romsdal,M,67 years,67,F-15,Møre og Romsdal,2024,1665
F-15 Møre og Romsdal,M,68 years,68,F-15,Møre og Romsdal,2024,1576
F-15 Møre og Romsdal,M,69 years,69,F-15,Møre og Romsdal,2024,1580
F-15 Møre og Romsdal,M,70 years,70,F-15,Møre og Romsdal,2024,1494
F-15 Møre og Romsdal,M,71 years,71,F-15,Møre og Romsdal,2024,1539
F-15 Møre og Romsdal,M,72 years,72,F-15,Møre og Romsdal,2024,1476
F-15 Møre og Romsdal,M,73 years,73,F-15,Møre og Romsdal,2024,1340
F-15 Møre og Romsdal,M,74 years,74,F-15,Møre og Romsdal,2024,1363
F-15 Møre og Romsdal,M,75 years,75,F-15,Møre og Romsdal,2024,1388
F-15 Møre og Romsdal,M,76 years,76,F-15,Møre og Romsdal,2024,1283
F-15 Møre og Romsdal,M,77 years,77,F-15,Møre og Romsdal,2024,1293
F-15 Møre og Romsdal,M,78 years,78,F-15,Møre og Romsdal,2024,1149
F-15 Møre og Romsdal,M,79 years,79,F-15,Møre og Romsdal,2024,1016
F-15 Møre og Romsdal,M,80 years,80,F-15,Møre og Romsdal,2024,899
F-15 Møre og Romsdal,M,81 years,81,F-15,Møre og Romsdal,2024,756
F-15 Møre og Romsdal,M,82 years,82,F-15,Møre og Romsdal,2024,616
F-15 Møre og Romsdal,M,83 years,83,F-15,Møre og Romsdal,2024,631
F-15 Møre og Romsdal,M,84 years,84,F-15,Møre og Romsdal,2024,536
F-15 Møre og Romsdal,M,85 years,85,F-15,Møre og Romsdal,2024,442
F-15 Møre og Romsdal,M,86 years,86,F-15,Møre og Romsdal,2024,386
F-15 Møre og Romsdal,M,87 years,87,F-15,Møre og Romsdal,2024,328
F-15 Møre og Romsdal,M,88 years,88,F-15,Møre og Romsdal,2024,289
F-15 Møre og Romsdal,M,89 years,89,F-15,Møre og Romsdal,2024,267
F-15 Møre og Romsdal,M,90 years,90,F-15,Møre og Romsdal,2024,203
F-15 Møre og Romsdal,M,91 years,91,F-15,Møre og Romsdal,2024,176
F-15 Møre og Romsdal,M,92 years,92,F-15,Møre og Romsdal,2024,130
F-15 Møre og Romsdal,M,93 years,93,F-15,Møre og Romsdal,2024,109
F-15 Møre og Romsdal,M,94 years,94,F-15,Møre og Romsdal,2024,94
F-15 Møre og Romsdal,M,95 years,95,F-15,Møre og Romsdal,2024,58
F-15 Møre og Romsdal,M,96 years,96,F-15,Møre og Romsdal,2024,37
F-15 Møre og Romsdal,M,97 years,97,F-15,Møre og Romsdal,2024,33
F-15 Møre og Romsdal,M,98 years,98,F-15,Møre og Romsdal,2024,22
F-15 Møre og Romsdal,M,99 years,99,F-15,Møre og Romsdal,2024,15
F-15 Møre og Romsdal,M,100 years,100,F-15,Møre og Romsdal,2024,5
F-15 Møre og Romsdal,M,101 years,101,F-15,Møre og Romsdal,2024,2
F-15 Møre og Romsdal,M,102 years,102,F-15,Møre og Romsdal,2024,2
F-15 Møre og Romsdal,M,103 years,103,F-15,Møre og Romsdal,2024,1
F-15 Møre og Romsdal,M,104 years,104,F-15,Møre og Romsdal,2024,1
F-15 Møre og Romsdal,M,105 years or older,105,F-15,Møre og Romsdal,2024,0
F-50 Trøndelag - Trööndelage,F,0 years,0,F-50,Trøndelag,2024,2170
F-50 Trøndelag - Trööndelage,F,1 year,1,F-50,Trøndelag,2024,2212
F-50 Trøndelag - Trööndelage,F,2 years,2,F-50,Trøndelag,2024,2495
F-50 Trøndelag - Trööndelage,F,3 years,3,F-50,Trøndelag,2024,2361
F-50 Trøndelag - Trööndelage,F,4 years,4,F-50,Trøndelag,2024,2313
F-50 Trøndelag - Trööndelage,F,5 years,5,F-50,Trøndelag,2024,2311
F-50 Trøndelag - Trööndelage,F,6 years,6,F-50,Trøndelag,2024,2497
F-50 Trøndelag - Trööndelage,F,7 years,7,F-50,Trøndelag,2024,2508
F-50 Trøndelag - Trööndelage,F,8 years,8,F-50,Trøndelag,2024,2592
F-50 Trøndelag - Trööndelage,F,9 years,9,F-50,Trøndelag,2024,2655
F-50 Trøndelag - Trööndelage,F,10 years,10,F-50,Trøndelag,2024,2738
F-50 Trøndelag - Trööndelage,F,11 years,11,F-50,Trøndelag,2024,2660
F-50 Trøndelag - Trööndelage,F,12 years,12,F-50,Trøndelag,2024,2694
F-50 Trøndelag - Trööndelage,F,13 years,13,F-50,Trøndelag,2024,2846
F-50 Trøndelag - Trööndelage,F,14 years,14,F-50,Trøndelag,2024,2830
F-50 Trøndelag - Trööndelage,F,15 years,15,F-50,Trøndelag,2024,2782
F-50 Trøndelag - Trööndelage,F,16 years,16,F-50,Trøndelag,2024,2752
F-50 Trøndelag - Trööndelage,F,17 years,17,F-50,Trøndelag,2024,2754
F-50 Trøndelag - Trööndelage,F,18 years,18,F-50,Trøndelag,2024,2804
F-50 Trøndelag - Trööndelage,F,19 years,19,F-50,Trøndelag,2024,2780
F-50 Trøndelag - Trööndelage,F,20 years,20,F-50,Trøndelag,2024,2892
F-50 Trøndelag - Trööndelage,F,21 years,21,F-50,Trøndelag,2024,2929
F-50 Trøndelag - Trööndelage,F,22 years,22,F-50,Trøndelag,2024,3323
F-50 Trøndelag - Trööndelage,F,23 years,23,F-50,Trøndelag,2024,3413
F-50 Trøndelag - Trööndelage,F,24 years,24,F-50,Trøndelag,2024,3484
F-50 Trøndelag - Trööndelage,F,25 years,25,F-50,Trøndelag,2024,3486
F-50 Trøndelag - Trööndelage,F,26 years,26,F-50,Trøndelag,2024,3227
F-50 Trøndelag - Trööndelage,F,27 years,27,F-50,Trøndelag,2024,3419
F-50 Trøndelag - Trööndelage,F,28 years,28,F-50,Trøndelag,2024,3210
F-50 Trøndelag - Trööndelage,F,29 years,29,F-50,Trøndelag,2024,3309
F-50 Trøndelag - Trööndelage,F,30 years,30,F-50,Trøndelag,2024,3301
F-50 Trøndelag - Trööndelage,F,31 years,31,F-50,Trøndelag,2024,3311
F-50 Trøndelag - Trööndelage,F,32 years,32,F-50,Trøndelag,2024,3282
F-50 Trøndelag - Trööndelage,F,33 years,33,F-50,Trøndelag,2024,3409
F-50 Trøndelag - Trööndelage,F,34 years,34,F-50,Trøndelag,2024,3226
F-50 Trøndelag - Trööndelage,F,35 years,35,F-50,Trøndelag,2024,3307
F-50 Trøndelag - Trööndelage,F,36 years,36,F-50,Trøndelag,2024,3089
F-50 Trøndelag - Trööndelage,F,37 years,37,F-50,Trøndelag,2024,3154
F-50 Trøndelag - Trööndelage,F,38 years,38,F-50,Trøndelag,2024,3098
F-50 Trøndelag - Trööndelage,F,39 years,39,F-50,Trøndelag,2024,3050
F-50 Trøndelag - Trööndelage,F,40 years,40,F-50,Trøndelag,2024,2943
F-50 Trøndelag - Trööndelage,F,41 years,41,F-50,Trøndelag,2024,3008
F-50 Trøndelag - Trööndelage,F,42 years,42,F-50,Trøndelag,2024,2901
F-50 Trøndelag - Trööndelage,F,43 years,43,F-50,Trøndelag,2024,2819
F-50 Trøndelag - Trööndelage,F,44 years,44,F-50,Trøndelag,2024,2790
F-50 Trøndelag - Trööndelage,F,45 years,45,F-50,Trøndelag,2024,2788
F-50 Trøndelag - Trööndelage,F,46 years,46,F-50,Trøndelag,2024,2736
F-50 Trøndelag - Trööndelage,F,47 years,47,F-50,Trøndelag,2024,2814
F-50 Trøndelag - Trööndelage,F,48 years,48,F-50,Trøndelag,2024,2890
F-50 Trøndelag - Trööndelage,F,49 years,49,F-50,Trøndelag,2024,3033
F-50 Trøndelag - Trööndelage,F,50 years,50,F-50,Trøndelag,2024,3040
F-50 Trøndelag - Trööndelage,F,51 years,51,F-50,Trøndelag,2024,3071
F-50 Trøndelag - Trööndelage,F,52 years,52,F-50,Trøndelag,2024,3138
F-50 Trøndelag - Trööndelage,F,53 years,53,F-50,Trøndelag,2024,3163
F-50 Trøndelag - Trööndelage,F,54 years,54,F-50,Trøndelag,2024,3184
F-50 Trøndelag - Trööndelage,F,55 years,55,F-50,Trøndelag,2024,3272
F-50 Trøndelag - Trööndelage,F,56 years,56,F-50,Trøndelag,2024,3107
F-50 Trøndelag - Trööndelage,F,57 years,57,F-50,Trøndelag,2024,3106
F-50 Trøndelag - Trööndelage,F,58 years,58,F-50,Trøndelag,2024,3055
F-50 Trøndelag - Trööndelage,F,59 years,59,F-50,Trøndelag,2024,2886
F-50 Trøndelag - Trööndelage,F,60 years,60,F-50,Trøndelag,2024,2861
F-50 Trøndelag - Trööndelage,F,61 years,61,F-50,Trøndelag,2024,2708
F-50 Trøndelag - Trööndelage,F,62 years,62,F-50,Trøndelag,2024,2684
F-50 Trøndelag - Trööndelage,F,63 years,63,F-50,Trøndelag,2024,2669
F-50 Trøndelag - Trööndelage,F,64 years,64,F-50,Trøndelag,2024,2651
F-50 Trøndelag - Trööndelage,F,65 years,65,F-50,Trøndelag,2024,2547
F-50 Trøndelag - Trööndelage,F,66 years,66,F-50,Trøndelag,2024,2557
F-50 Trøndelag - Trööndelage,F,67 years,67,F-50,Trøndelag,2024,2613
F-50 Trøndelag - Trööndelage,F,68 years,68,F-50,Trøndelag,2024,2613
F-50 Trøndelag - Trööndelage,F,69 years,69,F-50,Trøndelag,2024,2519
F-50 Trøndelag - Trööndelage,F,70 years,70,F-50,Trøndelag,2024,2461
F-50 Trøndelag - Trööndelage,F,71 years,71,F-50,Trøndelag,2024,2373
F-50 Trøndelag - Trööndelage,F,72 years,72,F-50,Trøndelag,2024,2296
F-50 Trøndelag - Trööndelage,F,73 years,73,F-50,Trøndelag,2024,2242
F-50 Trøndelag - Trööndelage,F,74 years,74,F-50,Trøndelag,2024,2167
F-50 Trøndelag - Trööndelage,F,75 years,75,F-50,Trøndelag,2024,2248
F-50 Trøndelag - Trööndelage,F,76 years,76,F-50,Trøndelag,2024,2157
F-50 Trøndelag - Trööndelage,F,77 years,77,F-50,Trøndelag,2024,2222
F-50 Trøndelag - Trööndelage,F,78 years,78,F-50,Trøndelag,2024,2055
F-50 Trøndelag - Trööndelage,F,79 years,79,F-50,Trøndelag,2024,1832
F-50 Trøndelag - Trööndelage,F,80 years,80,F-50,Trøndelag,2024,1694
F-50 Trøndelag - Trööndelage,F,81 years,81,F-50,Trøndelag,2024,1487
F-50 Trøndelag - Trööndelage,F,82 years,82,F-50,Trøndelag,2024,1291
F-50 Trøndelag - Trööndelage,F,83 years,83,F-50,Trøndelag,2024,1173
F-50 Trøndelag - Trööndelage,F,84 years,84,F-50,Trøndelag,2024,1139
F-50 Trøndelag - Trööndelage,F,85 years,85,F-50,Trøndelag,2024,953
F-50 Trøndelag - Trööndelage,F,86 years,86,F-50,Trøndelag,2024,828
F-50 Trøndelag - Trööndelage,F,87 years,87,F-50,Trøndelag,2024,787
F-50 Trøndelag - Trööndelage,F,88 years,88,F-50,Trøndelag,2024,686
F-50 Trøndelag - Trööndelage,F,89 years,89,F-50,Trøndelag,2024,640
F-50 Trøndelag - Trööndelage,F,90 years,90,F-50,Trøndelag,2024,485
F-50 Trøndelag - Trööndelage,F,91 years,91,F-50,Trøndelag,2024,484
F-50 Trøndelag - Trööndelage,F,92 years,92,F-50,Trøndelag,2024,418
F-50 Trøndelag - Trööndelage,F,93 years,93,F-50,Trøndelag,2024,326
F-50 Trøndelag - Trööndelage,F,94 years,94,F-50,Trøndelag,2024,269
F-50 Trøndelag - Trööndelage,F,95 years,95,F-50,Trøndelag,2024,211
F-50 Trøndelag - Trööndelage,F,96 years,96,F-50,Trøndelag,2024,142
F-50 Trøndelag - Trööndelage,F,97 years,97,F-50,Trøndelag,2024,114
F-50 Trøndelag - Trööndelage,F,98 years,98,F-50,Trøndelag,2024,84
F-50 Trøndelag - Trööndelage,F,99 years,99,F-50,Trøndelag,2024,55
F-50 Trøndelag - Trööndelage,F,100 years,100,F-50,Trøndelag,2024,25
F-50 Trøndelag - Trööndelage,F,101 years,101,F-50,Trøndelag,2024,21
F-50 Trøndelag - Trööndelage,F,102 years,102,F-50,Trøndelag,2024,8
F-50 Trøndelag - Trööndelage,F,103 years,103,F-50,Trøndelag,2024,6
F-50 Trøndelag - Trööndelage,F,104 years,104,F-50,Trøndelag,2024,1
F-50 Trøndelag - Trööndelage,F,105 years or older,105,F-50,Trøndelag,2024,3
F-50 Trøndelag - Trööndelage,M,0 years,0,F-50,Trøndelag,2024,2373
F-50 Trøndelag - Trööndelage,M,1 year,1,F-50,Trøndelag,2024,2437
F-50 Trøndelag - Trööndelage,M,2 years,2,F-50,Trøndelag,2024,2544
F-50 Trøndelag - Trööndelage,M,3 years,3,F-50,Trøndelag,2024,2357
F-50 Trøndelag - Trööndelage,M,4 years,4,F-50,Trøndelag,2024,2510
F-50 Trøndelag - Trööndelage,M,5 years,5,F-50,Trøndelag,2024,2569
F-50 Trøndelag - Trööndelage,M,6 years,6,F-50,Trøndelag,2024,2571
F-50 Trøndelag - Trööndelage,M,7 years,7,F-50,Trøndelag,2024,2811
F-50 Trøndelag - Trööndelage,M,8 years,8,F-50,Trøndelag,2024,2764
F-50 Trøndelag - Trööndelage,M,9 years,9,F-50,Trøndelag,2024,2798
F-50 Trøndelag - Trööndelage,M,10 years,10,F-50,Trøndelag,2024,2866
F-50 Trøndelag - Trööndelage,M,11 years,11,F-50,Trøndelag,2024,2848
F-50 Trøndelag - Trööndelage,M,12 years,12,F-50,Trøndelag,2024,2950
F-50 Trøndelag - Trööndelage,M,13 years,13,F-50,Trøndelag,2024,2974
F-50 Trøndelag - Trööndelage,M,14 years,14,F-50,Trøndelag,2024,3009
F-50 Trøndelag - Trööndelage,M,15 years,15,F-50,Trøndelag,2024,3020
F-50 Trøndelag - Trööndelage,M,16 years,16,F-50,Trøndelag,2024,2904
F-50 Trøndelag - Trööndelage,M,17 years,17,F-50,Trøndelag,2024,3050
F-50 Trøndelag - Trööndelage,M,18 years,18,F-50,Trøndelag,2024,2883
F-50 Trøndelag - Trööndelage,M,19 years,19,F-50,Trøndelag,2024,2987
F-50 Trøndelag - Trööndelage,M,20 years,20,F-50,Trøndelag,2024,3017
F-50 Trøndelag - Trööndelage,M,21 years,21,F-50,Trøndelag,2024,3273
F-50 Trøndelag - Trööndelage,M,22 years,22,F-50,Trøndelag,2024,3560
F-50 Trøndelag - Trööndelage,M,23 years,23,F-50,Trøndelag,2024,3821
F-50 Trøndelag - Trööndelage,M,24 years,24,F-50,Trøndelag,2024,3833
F-50 Trøndelag - Trööndelage,M,25 years,25,F-50,Trøndelag,2024,3882
F-50 Trøndelag - Trööndelage,M,26 years,26,F-50,Trøndelag,2024,3815
F-50 Trøndelag - Trööndelage,M,27 years,27,F-50,Trøndelag,2024,3736
F-50 Trøndelag - Trööndelage,M,28 years,28,F-50,Trøndelag,2024,3545
F-50 Trøndelag - Trööndelage,M,29 years,29,F-50,Trøndelag,2024,3536
F-50 Trøndelag - Trööndelage,M,30 years,30,F-50,Trøndelag,2024,3468
F-50 Trøndelag - Trööndelage,M,31 years,31,F-50,Trøndelag,2024,3634
F-50 Trøndelag - Trööndelage,M,32 years,32,F-50,Trøndelag,2024,3683
F-50 Trøndelag - Trööndelage,M,33 years,33,F-50,Trøndelag,2024,3628
F-50 Trøndelag - Trööndelage,M,34 years,34,F-50,Trøndelag,2024,3597
F-50 Trøndelag - Trööndelage,M,35 years,35,F-50,Trøndelag,2024,3481
F-50 Trøndelag - Trööndelage,M,36 years,36,F-50,Trøndelag,2024,3289
F-50 Trøndelag - Trööndelage,M,37 years,37,F-50,Trøndelag,2024,3247
F-50 Trøndelag - Trööndelage,M,38 years,38,F-50,Trøndelag,2024,3187
F-50 Trøndelag - Trööndelage,M,39 years,39,F-50,Trøndelag,2024,3042
F-50 Trøndelag - Trööndelage,M,40 years,40,F-50,Trøndelag,2024,3049
F-50 Trøndelag - Trööndelage,M,41 years,41,F-50,Trøndelag,2024,3063
F-50 Trøndelag - Trööndelage,M,42 years,42,F-50,Trøndelag,2024,2941
F-50 Trøndelag - Trööndelage,M,43 years,43,F-50,Trøndelag,2024,3036
F-50 Trøndelag - Trööndelage,M,44 years,44,F-50,Trøndelag,2024,3012
F-50 Trøndelag - Trööndelage,M,45 years,45,F-50,Trøndelag,2024,2911
F-50 Trøndelag - Trööndelage,M,46 years,46,F-50,Trøndelag,2024,2864
F-50 Trøndelag - Trööndelage,M,47 years,47,F-50,Trøndelag,2024,2838
F-50 Trøndelag - Trööndelage,M,48 years,48,F-50,Trøndelag,2024,2925
F-50 Trøndelag - Trööndelage,M,49 years,49,F-50,Trøndelag,2024,3151
F-50 Trøndelag - Trööndelage,M,50 years,50,F-50,Trøndelag,2024,3209
F-50 Trøndelag - Trööndelage,M,51 years,51,F-50,Trøndelag,2024,3279
F-50 Trøndelag - Trööndelage,M,52 years,52,F-50,Trøndelag,2024,3269
F-50 Trøndelag - Trööndelage,M,53 years,53,F-50,Trøndelag,2024,3101
F-50 Trøndelag - Trööndelage,M,54 years,54,F-50,Trøndelag,2024,3286
F-50 Trøndelag - Trööndelage,M,55 years,55,F-50,Trøndelag,2024,3271
F-50 Trøndelag - Trööndelage,M,56 years,56,F-50,Trøndelag,2024,3086
F-50 Trøndelag - Trööndelage,M,57 years,57,F-50,Trøndelag,2024,3238
F-50 Trøndelag - Trööndelage,M,58 years,58,F-50,Trøndelag,2024,3168
F-50 Trøndelag - Trööndelage,M,59 years,59,F-50,Trøndelag,2024,3007
F-50 Trøndelag - Trööndelage,M,60 years,60,F-50,Trøndelag,2024,2904
F-50 Trøndelag - Trööndelage,M,61 years,61,F-50,Trøndelag,2024,2883
F-50 Trøndelag - Trööndelage,M,62 years,62,F-50,Trøndelag,2024,2695
F-50 Trøndelag - Trööndelage,M,63 years,63,F-50,Trøndelag,2024,2611
F-50 Trøndelag - Trööndelage,M,64 years,64,F-50,Trøndelag,2024,2702
F-50 Trøndelag - Trööndelage,M,65 years,65,F-50,Trøndelag,2024,2703
F-50 Trøndelag - Trööndelage,M,66 years,66,F-50,Trøndelag,2024,2639
F-50 Trøndelag - Trööndelage,M,67 years,67,F-50,Trøndelag,2024,2596
F-50 Trøndelag - Trööndelage,M,68 years,68,F-50,Trøndelag,2024,2481
F-50 Trøndelag - Trööndelage,M,69 years,69,F-50,Trøndelag,2024,2435
F-50 Trøndelag - Trööndelage,M,70 years,70,F-50,Trøndelag,2024,2284
F-50 Trøndelag - Trööndelage,M,71 years,71,F-50,Trøndelag,2024,2378
F-50 Trøndelag - Trööndelage,M,72 years,72,F-50,Trøndelag,2024,2285
F-50 Trøndelag - Trööndelage,M,73 years,73,F-50,Trøndelag,2024,2147
F-50 Trøndelag - Trööndelage,M,74 years,74,F-50,Trøndelag,2024,2157
F-50 Trøndelag - Trööndelage,M,75 years,75,F-50,Trøndelag,2024,2188
F-50 Trøndelag - Trööndelage,M,76 years,76,F-50,Trøndelag,2024,2031
F-50 Trøndelag - Trööndelage,M,77 years,77,F-50,Trøndelag,2024,2074
F-50 Trøndelag - Trööndelage,M,78 years,78,F-50,Trøndelag,2024,1836
F-50 Trøndelag - Trööndelage,M,79 years,79,F-50,Trøndelag,2024,1657
F-50 Trøndelag - Trööndelage,M,80 years,80,F-50,Trøndelag,2024,1542
F-50 Trøndelag - Trööndelage,M,81 years,81,F-50,Trøndelag,2024,1290
F-50 Trøndelag - Trööndelage,M,82 years,82,F-50,Trøndelag,2024,1159
F-50 Trøndelag - Trööndelage,M,83 years,83,F-50,Trøndelag,2024,983
F-50 Trøndelag - Trööndelage,M,84 years,84,F-50,Trøndelag,2024,849
F-50 Trøndelag - Trööndelage,M,85 years,85,F-50,Trøndelag,2024,760
F-50 Trøndelag - Trööndelage,M,86 years,86,F-50,Trøndelag,2024,639
F-50 Trøndelag - Trööndelage,M,87 years,87,F-50,Trøndelag,2024,537
